Year,Experiment,Plot,Subplot,BigBioPlot#,Block#,TreatmentCode,BigBioNumSp,FertTrt,Species,Mass g/m^2)
2021,E245,24,East,,4,Control,,n,Rudbeckia serotina,14.5
2021,E245,24,East,,4,Control,,n,Rumex acetosella,0.7
2021,E245,24,East,,4,Control,,n,Solidago nemoralis,2.65
2021,E245,24,East,,4,Control,,n,Sorghastrum nutans,18.5
2021,E245,24,West,,4,Control,,y,Agrostis scabra,0.05
2021,E245,24,West,,4,Control,,y,Ambrosia coronopifolia,34.05
2021,E245,24,West,,4,Control,,y,Anemone cylindrica,2.1
2021,E245,24,West,,4,Control,,y,Carex sp.,5.05
2021,E245,24,West,,4,Control,,y,Koeleria cristata,1.2
2021,E245,24,West,,4,Control,,y,Lathyrus venosus,1.8
2021,E245,24,West,,4,Control,,y,Lithospermum caroliniense,1.1
2021,E245,24,West,,4,Control,,y,Miscellaneous litter,201.85
2021,E245,24,West,,4,Control,,y,Monarda fistulosa,0.85
2021,E245,24,West,,4,Control,,y,Panicum oligosanthes,0.05
2021,E245,24,West,,4,Control,,y,Poa pratensis,71.95
2021,E245,24,West,,4,Control,,y,Rumex acetosella,8.25
2021,E245,24,West,,4,Control,,y,Solidago gigantea,1.25
2021,E245,24,West,,4,Control,,y,Sorghastrum nutans,2.1
2021,E245,25,East,,5,Fenced,,n,Ambrosia coronopifolia,9.15
2021,E245,25,East,,5,Fenced,,n,Anemone cylindrica,13.55
2021,E245,25,East,,5,Fenced,,n,Cyperus sp.,6.95
2021,E245,25,East,,5,Fenced,,n,Helianthemum bicknellii,3
2021,E245,25,East,,5,Fenced,,n,Koeleria cristata,0.4
2021,E245,25,East,,5,Fenced,,n,Lespedeza capitata,6.8
2021,E245,25,East,,5,Fenced,,n,Lithospermum caroliniense,8.7
2021,E245,25,East,,5,Fenced,,n,Miscellaneous litter,177.3
2021,E245,25,East,,5,Fenced,,n,Poa pratensis,7.05
2021,E245,25,East,,5,Fenced,,n,Solidago nemoralis,5.6
2021,E245,25,East,,5,Fenced,,n,Sorghastrum nutans,110.55
2021,E245,25,West,,5,Fenced,,y,Agrostis scabra,0.4
2021,E245,25,West,,5,Fenced,,y,Ambrosia coronopifolia,73.2
2021,E245,25,West,,5,Fenced,,y,Carex sp.,2.65
2021,E245,25,West,,5,Fenced,,y,Koeleria cristata,0.45
2021,E245,25,West,,5,Fenced,,y,Miscellaneous litter,100.45
2021,E245,25,West,,5,Fenced,,y,Poa pratensis,25.75
2021,E245,25,West,,5,Fenced,,y,Sorghastrum nutans,38.85
2021,E245,26,East,,5,FoliarFungicide,,n,Ambrosia coronopifolia,21.3
2021,E245,26,East,,5,FoliarFungicide,,n,Carex sp.,5.85
2021,E245,26,East,,5,FoliarFungicide,,n,Koeleria cristata,4.6
2021,E245,26,East,,5,FoliarFungicide,,n,Lespedeza capitata,0.6
2021,E245,26,East,,5,FoliarFungicide,,n,Liatris aspera,0.3
2021,E245,26,East,,5,FoliarFungicide,,n,Lithospermum caroliniense,2.1
2021,E245,26,East,,5,FoliarFungicide,,n,Miscellaneous litter,102.9
2021,E245,26,East,,5,FoliarFungicide,,n,Panicum perlongum,2.1
2021,E245,26,East,,5,FoliarFungicide,,n,Poa pratensis,6.3
2021,E245,26,East,,5,FoliarFungicide,,n,Solidago nemoralis,0.2
2021,E245,26,East,,5,FoliarFungicide,,n,Sorghastrum nutans,50.5
2021,E245,26,East,,5,FoliarFungicide,,n,Viola pedatifida,0.5
2021,E245,26,West,,5,FoliarFungicide,,y,Ambrosia coronopifolia,71.7
2021,E245,26,West,,5,FoliarFungicide,,y,Carex sp.,3.95
2021,E245,26,West,,5,FoliarFungicide,,y,Koeleria cristata,0.65
2021,E245,26,West,,5,FoliarFungicide,,y,Lespedeza capitata,18.85
2021,E245,26,West,,5,FoliarFungicide,,y,Miscellaneous litter,173.65
2021,E245,26,West,,5,FoliarFungicide,,y,Panicum perlongum,0.6
2021,E245,26,West,,5,FoliarFungicide,,y,Poa pratensis,43.85
2021,E245,26,West,,5,FoliarFungicide,,y,Sorghastrum nutans,19.3
2021,E245,27,East,,5,SoilDrenchFungicide,,n,Ambrosia coronopifolia,1.75
2021,E245,27,East,,5,SoilDrenchFungicide,,n,Carex sp.,6.25
2021,E245,27,East,,5,SoilDrenchFungicide,,n,Koeleria cristata,2.15
2021,E245,27,East,,5,SoilDrenchFungicide,,n,Miscellaneous litter,154.7
2021,E245,27,East,,5,SoilDrenchFungicide,,n,Poa pratensis,17.65
2021,E245,27,East,,5,SoilDrenchFungicide,,n,Solidago nemoralis,0.35
2021,E245,27,East,,5,SoilDrenchFungicide,,n,Sorghastrum nutans,59.2
2021,E245,27,West,,5,SoilDrenchFungicide,,y,Miscellaneous litter,451.55
2021,E245,27,West,,5,SoilDrenchFungicide,,y,Poa pratensis,44.65
2021,E245,27,West,,5,SoilDrenchFungicide,,y,Sorghastrum nutans,16.75
2021,E245,28,East,,5,AllPesticides,,n,Ambrosia coronopifolia,14.3
2021,E245,28,East,,5,AllPesticides,,n,Cyperus sp.,1
2021,E245,28,East,,5,AllPesticides,,n,Koeleria cristata,10.6
2021,E245,28,East,,5,AllPesticides,,n,Lithospermum caroliniense,0.75
2021,E245,28,East,,5,AllPesticides,,n,Miscellaneous litter,110.3
2021,E245,28,East,,5,AllPesticides,,n,Panicum perlongum,5.05
2021,E245,28,East,,5,AllPesticides,,n,Poa pratensis,4.45
2021,E245,28,East,,5,AllPesticides,,n,Solidago nemoralis,3.6
2021,E245,28,East,,5,AllPesticides,,n,Sorghastrum nutans,25.35
2021,E245,28,West,,5,AllPesticides,,y,Ambrosia coronopifolia,42.55
2021,E245,28,West,,5,AllPesticides,,y,Cyperus sp.,38.05
2021,E245,28,West,,5,AllPesticides,,y,Helianthemum bicknellii,8.25
2021,E245,28,West,,5,AllPesticides,,y,Koeleria cristata,9.35
2021,E245,28,West,,5,AllPesticides,,y,Lespedeza capitata,1.05
2021,E245,28,West,,5,AllPesticides,,y,Lithospermum caroliniense,1.3
2021,E245,28,West,,5,AllPesticides,,y,Miscellaneous litter,334.3
2021,E245,28,West,,5,AllPesticides,,y,Panicum perlongum,0.15
2021,E245,28,West,,5,AllPesticides,,y,Poa pratensis,121.3
2021,E245,28,West,,5,AllPesticides,,y,Sorghastrum nutans,54.1
2021,E245,29,East,,5,Control,,n,Ambrosia coronopifolia,8.8
2021,E245,29,East,,5,Control,,n,Carex sp.,9
2021,E245,29,East,,5,Control,,n,Koeleria cristata,1.1
2021,E245,29,East,,5,Control,,n,Lespedeza capitata,0.85
2021,E245,29,East,,5,Control,,n,Lithospermum caroliniense,14.05
2021,E245,29,East,,5,Control,,n,Miscellaneous litter,133.05
2021,E245,29,East,,5,Control,,n,Panicum perlongum,1.15
2021,E245,29,East,,5,Control,,n,Poa pratensis,6.1
2021,E245,29,East,,5,Control,,n,Sorghastrum nutans,60.5
2021,E245,29,West,,5,Control,,y,Ambrosia coronopifolia,125.4
2021,E245,29,West,,5,Control,,y,Cyperus sp.,1.45
2021,E245,29,West,,5,Control,,y,Koeleria cristata,0.7
2021,E245,29,West,,5,Control,,y,Lespedeza capitata,0.85
2021,E245,29,West,,5,Control,,y,Lithospermum caroliniense,61.4
2021,E245,29,West,,5,Control,,y,Miscellaneous litter,69.05
2021,E245,29,West,,5,Control,,y,Panicum oligosanthes,0.15
2021,E245,29,West,,5,Control,,y,Poa pratensis,20.1
2021,E245,29,West,,5,Control,,y,Sorghastrum nutans,11.95
2021,E245,30,East,,5,Insecticide,,n,Ambrosia coronopifolia,0.55
2021,E245,30,East,,5,Insecticide,,n,Carex sp.,7.55
2021,E245,30,East,,5,Insecticide,,n,Koeleria cristata,1.2
2021,E245,30,East,,5,Insecticide,,n,Lithospermum caroliniense,7.3
2021,E245,30,East,,5,Insecticide,,n,Miscellaneous litter,101.3
2021,E245,30,East,,5,Insecticide,,n,Panicum perlongum,10.4
2021,E245,30,East,,5,Insecticide,,n,Panicum praecocious,2.35
2021,E245,30,East,,5,Insecticide,,n,Poa pratensis,2.75
2021,E245,30,East,,5,Insecticide,,n,Solidago nemoralis,0.75
2021,E245,30,East,,5,Insecticide,,n,Sorghastrum nutans,55.9
2021,E245,30,West,,5,Insecticide,,y,Ambrosia coronopifolia,55.15
2021,E245,30,West,,5,Insecticide,,y,Cyperus sp.,4
2021,E245,30,West,,5,Insecticide,,y,Koeleria cristata,2.1
2021,E245,30,West,,5,Insecticide,,y,Lithospermum caroliniense,1.2
2021,E245,30,West,,5,Insecticide,,y,Miscellaneous litter,227.95
2021,E245,30,West,,5,Insecticide,,y,Panicum oligosanthes,10.6
2021,E245,30,West,,5,Insecticide,,y,Poa pratensis,52.25
2021,E245,30,West,,5,Insecticide,,y,Sorghastrum nutans,93.6
2021,E245,30,West,,5,Insecticide,,y,Tradescantia occidentalis,2.65
2021,E245,31,East,,6,SoilDrenchFungicide,,n,Ambrosia coronopifolia,0.65
2021,E245,31,East,,6,SoilDrenchFungicide,,n,Carex sp.,4.5
2021,E245,31,East,,6,SoilDrenchFungicide,,n,Koeleria cristata,0.2
2021,E245,31,East,,6,SoilDrenchFungicide,,n,Liatris aspera,0.5
2021,E245,31,East,,6,SoilDrenchFungicide,,n,Lithospermum caroliniense,57.15
2021,E245,31,East,,6,SoilDrenchFungicide,,n,Miscellaneous litter,179.2
2021,E245,31,East,,6,SoilDrenchFungicide,,n,Poa pratensis,11.25
2021,E245,31,East,,6,SoilDrenchFungicide,,n,Rosa arkansana,0.55
2021,E245,31,East,,6,SoilDrenchFungicide,,n,Sorghastrum nutans,55.6
2021,E245,31,West,,6,SoilDrenchFungicide,,y,Cyperus sp.,8.05
2021,E245,31,West,,6,SoilDrenchFungicide,,y,Miscellaneous litter,234.25
2021,E245,31,West,,6,SoilDrenchFungicide,,y,Poa pratensis,81.75
2021,E245,31,West,,6,SoilDrenchFungicide,,y,Rosa arkansana,121.85
2021,E245,31,West,,6,SoilDrenchFungicide,,y,Sorghastrum nutans,18.45
2021,E245,32,East,,6,Control,,n,Ambrosia coronopifolia,11.2
2021,E245,32,East,,6,Control,,n,Cyperus sp.,2
2021,E245,32,East,,6,Control,,n,Koeleria cristata,2.3
2021,E245,32,East,,6,Control,,n,Lespedeza capitata,0.2
2021,E245,32,East,,6,Control,,n,Miscellaneous litter,25.95
2021,E245,32,East,,6,Control,,n,Mosses,0.4
2021,E245,32,East,,6,Control,,n,Sorghastrum nutans,50.85
2021,E245,32,West,,6,Control,,y,Ambrosia coronopifolia,80.85
2021,E245,32,West,,6,Control,,y,Cyperus sp.,11.2
2021,E245,32,West,,6,Control,,y,Koeleria cristata,0.2
2021,E245,32,West,,6,Control,,y,Miscellaneous litter,122.1
2021,E245,32,West,,6,Control,,y,Panicum perlongum,3.35
2021,E245,32,West,,6,Control,,y,Poa pratensis,32.5
2021,E245,32,West,,6,Control,,y,Rhus glabra,0.9
2021,E245,32,West,,6,Control,,y,Sorghastrum nutans,55.2
2021,E245,33,East,,6,Fenced,,n,Ambrosia coronopifolia,9.9
2021,E245,33,East,,6,Fenced,,n,Cyperus sp.,2.05
2021,E245,33,East,,6,Fenced,,n,Hieracium longipilum,11.7
2021,E245,33,East,,6,Fenced,,n,Koeleria cristata,0.55
2021,E245,33,East,,6,Fenced,,n,Lespedeza capitata,0.05
2021,E245,33,East,,6,Fenced,,n,Lichens,2.1
2021,E245,33,East,,6,Fenced,,n,Miscellaneous litter,53.4
2021,E245,33,East,,6,Fenced,,n,Panicum oligosanthes,1.35
2021,E245,33,East,,6,Fenced,,n,Poa pratensis,1.8
2021,E245,33,East,,6,Fenced,,n,Rhus glabra,80.6
2021,E245,33,East,,6,Fenced,,n,Sorghastrum nutans,45.65
2021,E245,33,West,,6,Fenced,,y,Ambrosia coronopifolia,113.3
2021,E245,33,West,,6,Fenced,,y,Cyperus sp.,4.85
2021,E245,33,West,,6,Fenced,,y,Koeleria cristata,8.55
2021,E245,33,West,,6,Fenced,,y,Lespedeza capitata,0.05
2021,E245,33,West,,6,Fenced,,y,Miscellaneous litter,83.7
2021,E245,33,West,,6,Fenced,,y,Panicum oligosanthes,5.75
2021,E245,33,West,,6,Fenced,,y,Poa pratensis,6.95
2021,E245,33,West,,6,Fenced,,y,Sorghastrum nutans,53
2021,E245,34,East,,6,AllPesticides,,n,Ambrosia coronopifolia,2.15
2021,E245,34,East,,6,AllPesticides,,n,Cyperus sp.,2.15
2021,E245,34,East,,6,AllPesticides,,n,Koeleria cristata,0.45
2021,E245,34,East,,6,AllPesticides,,n,Miscellaneous litter,134.6
2021,E245,34,East,,6,AllPesticides,,n,Panicum perlongum,2.45
2021,E245,34,East,,6,AllPesticides,,n,Physalis virginiana,0.1
2021,E245,34,East,,6,AllPesticides,,n,Poa pratensis,4.7
2021,E245,34,East,,6,AllPesticides,,n,Solidago nemoralis,0.3
2021,E245,34,East,,6,AllPesticides,,n,Sorghastrum nutans,78.6
2021,E245,34,East,,6,AllPesticides,,n,Tradescantia occidentalis,0.2
2021,E245,34,West,,6,AllPesticides,,y,Cyperus sp.,4.65
2021,E245,34,West,,6,AllPesticides,,y,Koeleria cristata,1.75
2021,E245,34,West,,6,AllPesticides,,y,Lespedeza capitata,27.15
2021,E245,34,West,,6,AllPesticides,,y,Miscellaneous litter,193.65
2021,E245,34,West,,6,AllPesticides,,y,Panicum oligosanthes,9.55
2021,E245,34,West,,6,AllPesticides,,y,Poa pratensis,80.95
2021,E245,34,West,,6,AllPesticides,,y,Rosa arkansana,14.4
2021,E245,34,West,,6,AllPesticides,,y,Solidago nemoralis,1.5
2021,E245,34,West,,6,AllPesticides,,y,Sorghastrum nutans,18.6
2021,E245,35,East,,6,Insecticide,,n,Agrostis scabra,0.25
2021,E245,35,East,,6,Insecticide,,n,Ambrosia coronopifolia,3.95
2021,E245,35,East,,6,Insecticide,,n,Cyperus sp.,5.3
2021,E245,35,East,,6,Insecticide,,n,Koeleria cristata,0.85
2021,E245,35,East,,6,Insecticide,,n,Lithospermum caroliniense,4.65
2021,E245,35,East,,6,Insecticide,,n,Miscellaneous litter,113.4
2021,E245,35,East,,6,Insecticide,,n,Poa pratensis,4.85
2021,E245,35,East,,6,Insecticide,,n,Rosa arkansana,45.1
2021,E245,35,East,,6,Insecticide,,n,Solidago nemoralis,17.8
2021,E245,35,East,,6,Insecticide,,n,Sorghastrum nutans,71.05
2021,E245,35,West,,6,Insecticide,,y,Ambrosia coronopifolia,5.2
2021,E245,35,West,,6,Insecticide,,y,Cyperus sp.,6.2
2021,E245,35,West,,6,Insecticide,,y,Miscellaneous litter,219.95
2021,E245,35,West,,6,Insecticide,,y,Monarda fistulosa,1.7
2021,E245,35,West,,6,Insecticide,,y,Panicum oligosanthes,1
2021,E245,35,West,,6,Insecticide,,y,Poa pratensis,33
2021,E245,35,West,,6,Insecticide,,y,Sorghastrum nutans,45.2
2021,E245,36,East,,6,FoliarFungicide,,n,Ambrosia coronopifolia,44.5
2021,E245,36,East,,6,FoliarFungicide,,n,Carex sp.,2.15
2021,E245,36,East,,6,FoliarFungicide,,n,Koeleria cristata,16.2
2021,E245,36,East,,6,FoliarFungicide,,n,Liatris aspera,1.75
2021,E245,36,East,,6,FoliarFungicide,,n,Lithospermum caroliniense,1.3
2021,E245,36,East,,6,FoliarFungicide,,n,Miscellaneous litter,79.45
2021,E245,36,East,,6,FoliarFungicide,,n,Rhus glabra,18.1
2021,E245,36,East,,6,FoliarFungicide,,n,Sorghastrum nutans,90.45
2021,E245,36,West,,6,FoliarFungicide,,y,Cyperus sp.,1.2
2021,E245,36,West,,6,FoliarFungicide,,y,Koeleria cristata,6.55
2021,E245,36,West,,6,FoliarFungicide,,y,Lithospermum caroliniense,7.65
2021,E245,36,West,,6,FoliarFungicide,,y,Miscellaneous litter,172.25
2021,E245,36,West,,6,FoliarFungicide,,y,Panicum perlongum,4.1
2021,E245,36,West,,6,FoliarFungicide,,y,Poa pratensis,2.35
2021,E245,36,West,,6,FoliarFungicide,,y,Sorghastrum nutans,46.65
2021,E245,36,West,,6,FoliarFungicide,,y,Viola pedatifida,0.7
2021,E245,37,East,,7,Control,,n,Ambrosia coronopifolia,8.8
2021,E245,37,East,,7,Control,,n,Cyperus sp.,1.5
2021,E245,37,East,,7,Control,,n,Koeleria cristata,0.2
2021,E245,37,East,,7,Control,,n,Lespedeza capitata,0.05
2021,E245,37,East,,7,Control,,n,Liatris aspera,0.05
2021,E245,37,East,,7,Control,,n,Miscellaneous litter,114.3
2021,E245,37,East,,7,Control,,n,Mosses,8.4
2021,E245,37,East,,7,Control,,n,Poa pratensis,0.75
2021,E245,37,East,,7,Control,,n,Sorghastrum nutans,56.65
2021,E245,37,East,,7,Control,,n,Tradescantia occidentalis,2.15
2021,E245,37,West,,7,Control,,y,Ambrosia coronopifolia,0.45
2021,E245,37,West,,7,Control,,y,Cyperus sp.,2.4
2021,E245,37,West,,7,Control,,y,Koeleria cristata,3.65
2021,E245,37,West,,7,Control,,y,Liatris aspera,0.25
2021,E245,37,West,,7,Control,,y,Miscellaneous litter,158.2
2021,E245,37,West,,7,Control,,y,Mosses,0.25
2021,E245,37,West,,7,Control,,y,Poa pratensis,26.25
2021,E245,37,West,,7,Control,,y,Sorghastrum nutans,64.6
2021,E245,38,East,,7,Fenced,,n,Ambrosia coronopifolia,12.2
2021,E245,38,East,,7,Fenced,,n,Anemone cylindrica,9.7
2021,E245,38,East,,7,Fenced,,n,Cyperus sp.,4
2021,E245,38,East,,7,Fenced,,n,Erigeron canadensis,0.1
2021,E245,38,East,,7,Fenced,,n,Hieracium longipilum,0.25
2021,E245,38,East,,7,Fenced,,n,Koeleria cristata,2.8
2021,E245,38,East,,7,Fenced,,n,Liatris aspera,10.45
2021,E245,38,East,,7,Fenced,,n,Lithospermum caroliniense,0.15
2021,E245,38,East,,7,Fenced,,n,Miscellaneous litter,121.3
2021,E245,38,East,,7,Fenced,,n,Mosses,0.05
2021,E245,38,East,,7,Fenced,,n,Poa pratensis,10.1
2021,E245,38,East,,7,Fenced,,n,Rhus glabra,45.95
2021,E245,38,East,,7,Fenced,,n,Rhus glabra,1.2
2021,E245,38,East,,7,Fenced,,n,Sorghastrum nutans,45.6
2021,E245,38,West,,7,Fenced,,y,Ambrosia coronopifolia,10.1
2021,E245,38,West,,7,Fenced,,y,Cyperus sp.,3.2
2021,E245,38,West,,7,Fenced,,y,Koeleria cristata,1.45
2021,E245,38,West,,7,Fenced,,y,Lithospermum caroliniense,4.15
2021,E245,38,West,,7,Fenced,,y,Miscellaneous litter,173.45
2021,E245,38,West,,7,Fenced,,y,Poa pratensis,56.5
2021,E245,38,West,,7,Fenced,,y,Sorghastrum nutans,33.35
2021,E245,38,West,,7,Fenced,,y,Tradescantia occidentalis,2.15
2021,E245,39,East,,7,FoliarFungicide,,n,Ambrosia coronopifolia,14.9
2021,E245,39,East,,7,FoliarFungicide,,n,Anemone cylindrica,8.5
2021,E245,39,East,,7,FoliarFungicide,,n,Cyperus sp.,11.65
2021,E245,39,East,,7,FoliarFungicide,,n,Koeleria cristata,9.5
2021,E245,39,East,,7,FoliarFungicide,,n,Lespedeza capitata,0.05
2021,E245,39,East,,7,FoliarFungicide,,n,Liatris aspera,3.2
2021,E245,39,East,,7,FoliarFungicide,,n,Lithospermum caroliniense,10.05
2021,E245,39,East,,7,FoliarFungicide,,n,Miscellaneous litter,185.65
2021,E245,39,East,,7,FoliarFungicide,,n,Poa pratensis,15.8
2021,E245,39,East,,7,FoliarFungicide,,n,Rudbeckia serotina,1.5
2021,E245,39,East,,7,FoliarFungicide,,n,Solidago nemoralis,0.7
2021,E245,39,East,,7,FoliarFungicide,,n,Sorghastrum nutans,48.25
2021,E245,39,West,,7,FoliarFungicide,,y,Ambrosia coronopifolia,10.3
2021,E245,39,West,,7,FoliarFungicide,,y,Cyperus sp.,31.95
2021,E245,39,West,,7,FoliarFungicide,,y,Koeleria cristata,13.7
2021,E245,39,West,,7,FoliarFungicide,,y,Lithospermum caroliniense,1.55
2021,E245,39,West,,7,FoliarFungicide,,y,Miscellaneous litter,239.85
2021,E245,39,West,,7,FoliarFungicide,,y,Poa pratensis,55.05
2021,E245,39,West,,7,FoliarFungicide,,y,Sorghastrum nutans,2.25
2021,E245,39,West,,7,FoliarFungicide,,y,Tradescantia occidentalis,4.15
2021,E245,39,West,,7,FoliarFungicide,,y,Viola pedatifida,0.55
2021,E245,40,East,,7,Insecticide,,n,Ambrosia coronopifolia,0.75
2021,E245,40,East,,7,Insecticide,,n,Cyperus sp.,1.4
2021,E245,40,East,,7,Insecticide,,n,Koeleria cristata,7.75
2021,E245,40,East,,7,Insecticide,,n,Lespedeza capitata,0.25
2021,E245,40,East,,7,Insecticide,,n,Miscellaneous litter,60.35
2021,E245,40,East,,7,Insecticide,,n,Poa pratensis,3.8
2021,E245,40,East,,7,Insecticide,,n,Sorghastrum nutans,62.05
2021,E245,40,West,,7,Insecticide,,y,Agrostis scabra,1.6
2021,E245,40,West,,7,Insecticide,,y,Cyperus sp.,10.65
2021,E245,40,West,,7,Insecticide,,y,Koeleria cristata,5.2
2021,E245,40,West,,7,Insecticide,,y,Leptoloma cognatum,1.8
2021,E245,40,West,,7,Insecticide,,y,Miscellaneous litter,273
2021,E245,40,West,,7,Insecticide,,y,Poa pratensis,16.1
2021,E245,40,West,,7,Insecticide,,y,Rhus glabra,16.45
2021,E245,40,West,,7,Insecticide,,y,Sorghastrum nutans,55.15
2021,E245,41,East,,7,AllPesticides,,n,Ambrosia coronopifolia,3.15
2021,E245,41,East,,7,AllPesticides,,n,Aster azureus,2.6
2021,E245,41,East,,7,AllPesticides,,n,Carex sp.,1.65
2021,E245,41,East,,7,AllPesticides,,n,Helianthus laetiflorus,0.15
2021,E245,41,East,,7,AllPesticides,,n,Koeleria cristata,10.7
2021,E245,41,East,,7,AllPesticides,,n,Lespedeza capitata,34.4
2021,E245,41,East,,7,AllPesticides,,n,Liatris aspera,2.4
2021,E245,41,East,,7,AllPesticides,,n,Lithospermum caroliniense,4.45
2021,E245,41,East,,7,AllPesticides,,n,Miscellaneous litter,130.8
2021,E245,41,East,,7,AllPesticides,,n,Poa pratensis,8.4
2021,E245,41,East,,7,AllPesticides,,n,Polygala polygama,1.5
2021,E245,41,East,,7,AllPesticides,,n,Rhus glabra,123.95
2021,E245,41,East,,7,AllPesticides,,n,Solidago nemoralis,4.95
2021,E245,41,East,,7,AllPesticides,,n,Sorghastrum nutans,55.15
2021,E245,41,West,,7,AllPesticides,,y,Ambrosia coronopifolia,8.2
2021,E245,41,West,,7,AllPesticides,,y,Carex sp.,0.5
2021,E245,41,West,,7,AllPesticides,,y,Koeleria cristata,64.15
2021,E245,41,West,,7,AllPesticides,,y,Miscellaneous litter,152.8
2021,E245,41,West,,7,AllPesticides,,y,Poa pratensis,84
2021,E245,41,West,,7,AllPesticides,,y,Rhus glabra,10.1
2021,E245,41,West,,7,AllPesticides,,y,Solidago nemoralis,0.05
2021,E245,41,West,,7,AllPesticides,,y,Sorghastrum nutans,45.55
2021,E245,42,East,,7,SoilDrenchFungicide,,n,Ambrosia coronopifolia,12.55
2021,E245,42,East,,7,SoilDrenchFungicide,,n,Cyperus sp.,0.65
2021,E245,42,East,,7,SoilDrenchFungicide,,n,Koeleria cristata,1.3
2021,E245,42,East,,7,SoilDrenchFungicide,,n,Lithospermum caroliniense,12.3
2021,E245,42,East,,7,SoilDrenchFungicide,,n,Miscellaneous litter,91.85
2021,E245,42,East,,7,SoilDrenchFungicide,,n,Poa pratensis,7.95
2021,E245,42,East,,7,SoilDrenchFungicide,,n,Solidago nemoralis,1.25
2021,E245,42,East,,7,SoilDrenchFungicide,,n,Sorghastrum nutans,58.4
2021,E245,42,East,,7,SoilDrenchFungicide,,n,Viola pedatifida,0.05
2021,E245,42,West,,7,SoilDrenchFungicide,,y,Ambrosia coronopifolia,0.95
2021,E245,42,West,,7,SoilDrenchFungicide,,y,Cyperus sp.,1.8
2021,E245,42,West,,7,SoilDrenchFungicide,,y,Lithospermum caroliniense,14
2021,E245,42,West,,7,SoilDrenchFungicide,,y,Miscellaneous litter,69.05
2021,E245,42,West,,7,SoilDrenchFungicide,,y,Poa pratensis,45.15
2021,E245,42,West,,7,SoilDrenchFungicide,,y,Rosa arkansana,0.2
2021,E245,42,West,,7,SoilDrenchFungicide,,y,Sorghastrum nutans,15.5
2021,E245,43,East,,8,Fenced,,n,Agrostis scabra,0.05
2021,E245,43,East,,8,Fenced,,n,Ambrosia coronopifolia,4.3
2021,E245,43,East,,8,Fenced,,n,Anemone cylindrica,22.3
2021,E245,43,East,,8,Fenced,,n,Carex sp.,8.25
2021,E245,43,East,,8,Fenced,,n,Hieracium longipilum,13.5
2021,E245,43,East,,8,Fenced,,n,Koeleria cristata,5.9
2021,E245,43,East,,8,Fenced,,n,Lathyrus venosus,1.1
2021,E245,43,East,,8,Fenced,,n,Miscellaneous litter,142.5
2021,E245,43,East,,8,Fenced,,n,Monarda fistulosa,0.05
2021,E245,43,East,,8,Fenced,,n,Poa pratensis,17.9
2021,E245,43,East,,8,Fenced,,n,Rumex acetosella,1.7
2021,E245,43,East,,8,Fenced,,n,Solidago nemoralis,5.1
2021,E245,43,East,,8,Fenced,,n,Sorghastrum nutans,29.9
2021,E245,43,East,,8,Fenced,,n,Viola pedatifida,0.15
2021,E245,43,West,,8,Fenced,,y,Agrostis scabra,0.6
2021,E245,43,West,,8,Fenced,,y,Ambrosia coronopifolia,58.45
2021,E245,43,West,,8,Fenced,,y,Carex sp.,14.8
2021,E245,43,West,,8,Fenced,,y,Koeleria cristata,5.5
2021,E245,43,West,,8,Fenced,,y,Lithospermum caroliniense,2.45
2021,E245,43,West,,8,Fenced,,y,Miscellaneous litter,127.9
2021,E245,43,West,,8,Fenced,,y,Poa pratensis,72.3
2021,E245,43,West,,8,Fenced,,y,Rumex acetosella,20.25
2021,E245,43,West,,8,Fenced,,y,Sorghastrum nutans,9.7
2021,E245,43,West,,8,Fenced,,y,Viola pedatifida,0.05
2021,E245,44,East,,8,AllPesticides,,n,Agrostis scabra,0.45
2021,E245,44,East,,8,AllPesticides,,n,Ambrosia coronopifolia,9.95
2021,E245,44,East,,8,AllPesticides,,n,Aster azureus,8.85
2021,E245,44,East,,8,AllPesticides,,n,Carex sp.,6.4
2021,E245,44,East,,8,AllPesticides,,n,Erigeron strigosus,1.55
2021,E245,44,East,,8,AllPesticides,,n,Hieracium longipilum,5.4
2021,E245,44,East,,8,AllPesticides,,n,Koeleria cristata,15.05
2021,E245,44,East,,8,AllPesticides,,n,Lespedeza capitata,0.15
2021,E245,44,East,,8,AllPesticides,,n,Miscellaneous litter,130.55
2021,E245,44,East,,8,AllPesticides,,n,Monarda fistulosa,28.25
2021,E245,44,East,,8,AllPesticides,,n,Mosses,0.45
2021,E245,44,East,,8,AllPesticides,,n,Poa pratensis,17.35
2021,E245,44,East,,8,AllPesticides,,n,Polygala polygama,1.15
2021,E245,44,East,,8,AllPesticides,,n,Rudbeckia serotina,18.75
2021,E245,44,East,,8,AllPesticides,,n,Rumex acetosella,17.9
2021,E245,44,East,,8,AllPesticides,,n,Solidago gigantea,12
2021,E245,44,East,,8,AllPesticides,,n,Solidago missouriensis,2.35
2021,E245,44,East,,8,AllPesticides,,n,Solidago nemoralis,6.85
2021,E245,44,East,,8,AllPesticides,,n,Sorghastrum nutans,29.35
2021,E245,44,West,,8,AllPesticides,,y,Ambrosia coronopifolia,12.9
2021,E245,44,West,,8,AllPesticides,,y,Aster azureus,8.05
2021,E245,44,West,,8,AllPesticides,,y,Aster ericoides,66.75
2021,E245,44,West,,8,AllPesticides,,y,Cyperus sp.,0.7
2021,E245,44,West,,8,AllPesticides,,y,Koeleria cristata,7
