Cedar Creek Ecosystem Science Reserve Dataset: ple244
Cedar Creek Ecosystem Science Reserve
2660 Fawn Lake Dr. NE
Bethel, MN 55005
Office:  763-434-5131
Fax:  763-434-7361
_________________________________________________________________________
USER AGREEMENT:  As a condition for access to data provided by researchers of the Cedar Creek LTER, I agree to abide by the following code of ethics.
A. I agree to notify the Cedar Creek LTER scientists who gathered data if I would like to use those data in any publication. I acknowledge that these data were gathered by Cedar Creek scientists because they had already perceived the importance of these data for a variety of scientific and societal issues. I will provide them with formal recognition that, at their discretion, may include co-authorship or acknowledgements on publications.
B. I realize that the researchers who gathered these data may be using them for scientific analyses, papers or publications that are currently planned or in preparation, and that such activities have precedence over any that I might wish to prepare. In this case, my preparation of any work may be delayed, at the option of the Cedar Creek researchers involved, until their work is completed.
C. Because it may be possible to misinterpret a data set if it is taken out of context, I will seek the assistance and opinion of those Cedar Creek researchers involved in the design of a study and the collection of the data as I analyze the data. Moreover, I realize that this computer data set is not complete, and it may contain errors. The complete data set includes extensive written documentation, which should be referenced to reduce the chance of errors in data and errors of interpretation.
_________________________________________________________________________
The purpose of this experiment is to determine the influences of natural enemies, including plant pathogenic fungi and insect pests, influence plant community composition, productivity, and diversity over time. The experiment is being conducted in a subset of plots within the Big Biodiversity field, including monoculture, 2-species, 4-species, 8-species, 16-species, and 32-species plots. There are 5 different treatments: foliar fungicide, soil drench fungicide, foliar insecticide, the combination of all pesticides, and nontreated control. The pesticides are applied repeatedly throughout the growing season. Within the plots, community productivity, species composition, percent cover, and pest damage are being quantified over time.
_________________________________________________________________________
METHODS AND PROTOCOLS FOLLOW DATA
Experiment Investigators:
Kinkel, Linda 
Borer, Elizabeth 
Seabloom, Eric 
 
ATTRIBUTES:
Field 1 | Name: Year | Definition: Year 
Field 2 | Name: Date | Definition: Date 
Field 3 | Name: Plot | Definition: Plot Identifier 
Field 4 | Name: Treatment | Definition: Treatment Type 
Field 5 | Name: Species | Definition: Species 
Field 6 | Name: Mass g/m^2 | Definition: Mass g/m^2 | Unit: gramsPerMeterSquared 
Data:
Year	Date	Plot	Treatment	Species	Mass g/m^2)
2016	8/1/2016	174	SoilDrenchFungicide	Poa pratensis	5.95
2016	8/1/2016	174	SoilDrenchFungicide	Quercus macrocarpa	0
2016	8/1/2016	174	SoilDrenchFungicide	Real Weeds	0.02
2016	8/1/2016	174	SoilDrenchFungicide	Schizachyrium scoparium	0.68
2016	8/1/2016	174	SoilDrenchFungicide	Solidago rigida	0
2016	8/1/2016	174	SoilDrenchFungicide	Sorghastrum nutans	16.88
2016	8/1/2016	175	FoliarFungicide	32 Species Weeds	0
2016	8/1/2016	175	FoliarFungicide	Agropyron smithii	0
2016	8/1/2016	175	FoliarFungicide	Amorpha canescens	0
2016	8/1/2016	175	FoliarFungicide	Andropogon gerardi	19.03
2016	8/1/2016	175	FoliarFungicide	Asclepias tuberosa	0
2016	8/1/2016	175	FoliarFungicide	Elymus canadensis	0
2016	8/1/2016	175	FoliarFungicide	Koeleria cristata	0
2016	8/1/2016	175	FoliarFungicide	Lespedeza capitata	0.98
2016	8/1/2016	175	FoliarFungicide	Liatris aspera	0
2016	8/1/2016	175	FoliarFungicide	Lupinus perennis	5.45
2016	8/1/2016	175	FoliarFungicide	Miscellaneous litter	0
2016	8/1/2016	175	FoliarFungicide	Monarda fistulosa	0
2016	8/1/2016	175	FoliarFungicide	Panicum virgatum	0
2016	8/1/2016	175	FoliarFungicide	Petalostemum purpureum	0.33
2016	8/1/2016	175	FoliarFungicide	Poa pratensis	7.12
2016	8/1/2016	175	FoliarFungicide	Quercus macrocarpa	0
2016	8/1/2016	175	FoliarFungicide	Real Weeds	0.82
2016	8/1/2016	175	FoliarFungicide	Schizachyrium scoparium	3.12
2016	8/1/2016	175	FoliarFungicide	Solidago rigida	0
2016	8/1/2016	175	FoliarFungicide	Sorghastrum nutans	13.03
2016	8/1/2016	176	Control	32 Species Weeds	0
2016	8/1/2016	176	Control	Achillea millefolium(lanulosa)	1.03
2016	8/1/2016	176	Control	Agropyron smithii	0
2016	8/1/2016	176	Control	Amorpha canescens	0.18
2016	8/1/2016	176	Control	Andropogon gerardi	4.32
2016	8/1/2016	176	Control	Asclepias tuberosa	0
2016	8/1/2016	176	Control	Elymus canadensis	0
2016	8/1/2016	176	Control	Koeleria cristata	0.55
2016	8/1/2016	176	Control	Lespedeza capitata	3.97
2016	8/1/2016	176	Control	Liatris aspera	35.37
2016	8/1/2016	176	Control	Lupinus perennis	0.65
2016	8/1/2016	176	Control	Miscellaneous litter	21.65
2016	8/1/2016	176	Control	Monarda fistulosa	0
2016	8/1/2016	176	Control	Panicum virgatum	0
2016	8/1/2016	176	Control	Poa pratensis	1.67
2016	8/1/2016	176	Control	Quercus macrocarpa	0
2016	8/1/2016	176	Control	Real Weeds	3.37
2016	8/1/2016	176	Control	Schizachyrium scoparium	2.28
2016	8/1/2016	176	Control	Solidago rigida	0
2016	8/1/2016	176	Control	Sorghastrum nutans	7.2
2016	8/1/2016	177	FoliarFungicide	32 Species Weeds	0
2016	8/1/2016	177	FoliarFungicide	Achillea millefolium(lanulosa)	0
2016	8/1/2016	177	FoliarFungicide	Agropyron smithii	0
2016	8/1/2016	177	FoliarFungicide	Amorpha canescens	0
2016	8/1/2016	177	FoliarFungicide	Andropogon gerardi	11.53
2016	8/1/2016	177	FoliarFungicide	Asclepias tuberosa	0
2016	8/1/2016	177	FoliarFungicide	Elymus canadensis	0
2016	8/1/2016	177	FoliarFungicide	Koeleria cristata	0
2016	8/1/2016	177	FoliarFungicide	Lespedeza capitata	2.27
2016	8/1/2016	177	FoliarFungicide	Liatris aspera	13.18
2016	8/1/2016	177	FoliarFungicide	Lupinus perennis	5.93
2016	8/1/2016	177	FoliarFungicide	Miscellaneous litter	0.75
2016	8/1/2016	177	FoliarFungicide	Monarda fistulosa	0
2016	8/1/2016	177	FoliarFungicide	Panicum virgatum	0
2016	8/1/2016	177	FoliarFungicide	Poa pratensis	2.77
2016	8/1/2016	177	FoliarFungicide	Quercus macrocarpa	0
2016	8/1/2016	177	FoliarFungicide	Real Weeds	0.93
2016	8/1/2016	177	FoliarFungicide	Schizachyrium scoparium	1.85
2016	8/1/2016	177	FoliarFungicide	Solidago rigida	8.83
2016	8/1/2016	177	FoliarFungicide	Sorghastrum nutans	12.6
2016	8/1/2016	178	SoilDrenchFungicide	32 Species Weeds	0
2016	8/1/2016	178	SoilDrenchFungicide	Achillea millefolium(lanulosa)	0.22
2016	8/1/2016	178	SoilDrenchFungicide	Agropyron smithii	0
2016	8/1/2016	178	SoilDrenchFungicide	Amorpha canescens	1.8
2016	8/1/2016	178	SoilDrenchFungicide	Andropogon gerardi	10.08
2016	8/1/2016	178	SoilDrenchFungicide	Asclepias tuberosa	0
2016	8/1/2016	178	SoilDrenchFungicide	Elymus canadensis	0
2016	8/1/2016	178	SoilDrenchFungicide	Koeleria cristata	0.37
2016	8/1/2016	178	SoilDrenchFungicide	Lespedeza capitata	5.32
2016	8/1/2016	178	SoilDrenchFungicide	Liatris aspera	0
2016	8/1/2016	178	SoilDrenchFungicide	Lupinus perennis	0.52
2016	8/1/2016	178	SoilDrenchFungicide	Miscellaneous litter	12.13
2016	8/1/2016	178	SoilDrenchFungicide	Monarda fistulosa	0
2016	8/1/2016	178	SoilDrenchFungicide	Panicum virgatum	0
2016	8/1/2016	178	SoilDrenchFungicide	Poa pratensis	3.62
2016	8/1/2016	178	SoilDrenchFungicide	Quercus macrocarpa	0
2016	8/1/2016	178	SoilDrenchFungicide	Real Weeds	0.18
2016	8/1/2016	178	SoilDrenchFungicide	Schizachyrium scoparium	1.73
2016	8/1/2016	178	SoilDrenchFungicide	Solidago rigida	24
2016	8/1/2016	178	SoilDrenchFungicide	Sorghastrum nutans	1.7
2016	8/1/2016	179	Insecticide	32 Species Weeds	0
2016	8/1/2016	179	Insecticide	Achillea millefolium(lanulosa)	0
2016	8/1/2016	179	Insecticide	Agropyron smithii	0
2016	8/1/2016	179	Insecticide	Amorpha canescens	0
2016	8/1/2016	179	Insecticide	Andropogon gerardi	14.4
2016	8/1/2016	179	Insecticide	Asclepias tuberosa	0
2016	8/1/2016	179	Insecticide	Elymus canadensis	0
2016	8/1/2016	179	Insecticide	Koeleria cristata	0
2016	8/1/2016	179	Insecticide	Lespedeza capitata	4.7
2016	8/1/2016	179	Insecticide	Liatris aspera	0
2016	8/1/2016	179	Insecticide	Lupinus perennis	0.03
2016	8/1/2016	179	Insecticide	Miscellaneous litter	0.17
2016	8/1/2016	179	Insecticide	Monarda fistulosa	0
2016	8/1/2016	179	Insecticide	Panicum virgatum	0
2016	8/1/2016	179	Insecticide	Poa pratensis	1.22
2016	8/1/2016	179	Insecticide	Quercus macrocarpa	0
2016	8/1/2016	179	Insecticide	Real Weeds	0.45
2016	8/1/2016	179	Insecticide	Schizachyrium scoparium	2.7
2016	8/1/2016	179	Insecticide	Solidago rigida	0.45
2016	8/1/2016	179	Insecticide	Sorghastrum nutans	8.35
2016	8/1/2016	180	AllPesticides	32 Species Weeds	0
2016	8/1/2016	180	AllPesticides	Achillea millefolium(lanulosa)	0.78
2016	8/1/2016	180	AllPesticides	Agropyron smithii	0
2016	8/1/2016	180	AllPesticides	Amorpha canescens	0
2016	8/1/2016	180	AllPesticides	Andropogon gerardi	17.23
2016	8/1/2016	180	AllPesticides	Asclepias tuberosa	0
2016	8/1/2016	180	AllPesticides	Elymus canadensis	0
2016	8/1/2016	180	AllPesticides	Koeleria cristata	0
2016	8/1/2016	180	AllPesticides	Lespedeza capitata	0.47
2016	8/1/2016	180	AllPesticides	Liatris aspera	5.93
2016	8/1/2016	180	AllPesticides	Lupinus perennis	2.25
2016	8/1/2016	180	AllPesticides	Miscellaneous litter	0.1
2016	8/1/2016	180	AllPesticides	Monarda fistulosa	0
2016	8/1/2016	180	AllPesticides	Panicum virgatum	0.42
2016	8/1/2016	180	AllPesticides	Poa pratensis	2.92
2016	8/1/2016	180	AllPesticides	Quercus macrocarpa	0
2016	8/1/2016	180	AllPesticides	Real Weeds	0.68
2016	8/1/2016	180	AllPesticides	Schizachyrium scoparium	3.08
2016	8/1/2016	180	AllPesticides	Solidago rigida	2.32
2016	8/1/2016	180	AllPesticides	Sorghastrum nutans	9.8
2016	8/1/2016	181	Insecticide	32 Species Weeds	0
2016	8/1/2016	181	Insecticide	Asclepias tuberosa	2.28
2016	8/1/2016	181	Insecticide	Miscellaneous litter	0.15
2016	8/1/2016	181	Insecticide	Real Weeds	7.03
2016	8/1/2016	182	FoliarFungicide	32 Species Weeds	0
2016	8/1/2016	182	FoliarFungicide	Asclepias tuberosa	0.13
2016	8/1/2016	182	FoliarFungicide	Miscellaneous litter	1.07
2016	8/1/2016	182	FoliarFungicide	Real Weeds	5.67
2016	8/1/2016	183	AllPesticides	32 Species Weeds	0
2016	8/1/2016	183	AllPesticides	Asclepias tuberosa	0.38
2016	8/1/2016	183	AllPesticides	Miscellaneous litter	2.35
2016	8/1/2016	183	AllPesticides	Real Weeds	6.55
2016	8/1/2016	184	Control	32 Species Weeds	0
2016	8/1/2016	184	Control	Asclepias tuberosa	0.02
2016	8/1/2016	184	Control	Miscellaneous litter	0.1
2016	8/1/2016	184	Control	Real Weeds	9.03
2016	8/1/2016	185	SoilDrenchFungicide	32 Species Weeds	0
2016	8/1/2016	185	SoilDrenchFungicide	Asclepias tuberosa	0.02
2016	8/1/2016	185	SoilDrenchFungicide	Miscellaneous litter	0.2
2016	8/1/2016	185	SoilDrenchFungicide	Real Weeds	7.72
2016	8/1/2016	186	Insecticide	32 Species Weeds	0
2016	8/1/2016	186	Insecticide	Koeleria cristata	6.45
2016	8/1/2016	186	Insecticide	Miscellaneous litter	1.3
2016	8/1/2016	186	Insecticide	Monarda fistulosa	0
2016	8/1/2016	186	Insecticide	Panicum virgatum	10.42
2016	8/1/2016	186	Insecticide	Petalostemum purpureum	8.52
2016	8/1/2016	186	Insecticide	Real Weeds	4.87
2016	8/1/2016	186	Insecticide	Solidago rigida	0
2016	8/1/2016	187	FoliarFungicide	32 Species Weeds	0
2016	8/1/2016	187	FoliarFungicide	Koeleria cristata	0.25
2016	8/1/2016	187	FoliarFungicide	Miscellaneous litter	0.55
2016	8/1/2016	187	FoliarFungicide	Monarda fistulosa	0
2016	8/1/2016	187	FoliarFungicide	Panicum virgatum	1.92
2016	8/1/2016	187	FoliarFungicide	Petalostemum purpureum	14.83
2016	8/1/2016	187	FoliarFungicide	Real Weeds	1.42
2016	8/1/2016	187	FoliarFungicide	Solidago rigida	70.9
2016	8/1/2016	188	AllPesticides	32 Species Weeds	0
2016	8/1/2016	188	AllPesticides	Koeleria cristata	4.47
2016	8/1/2016	188	AllPesticides	Miscellaneous litter	0.95
2016	8/1/2016	188	AllPesticides	Monarda fistulosa	0
2016	8/1/2016	188	AllPesticides	Panicum virgatum	3.05
2016	8/1/2016	188	AllPesticides	Petalostemum purpureum	8.95
2016	8/1/2016	188	AllPesticides	Real Weeds	3.92
2016	8/1/2016	188	AllPesticides	Solidago rigida	55.3
2016	8/1/2016	189	SoilDrenchFungicide	32 Species Weeds	0
2016	8/1/2016	189	SoilDrenchFungicide	Koeleria cristata	0.35
2016	8/1/2016	189	SoilDrenchFungicide	Miscellaneous litter	2.07
2016	8/1/2016	189	SoilDrenchFungicide	Monarda fistulosa	0
2016	8/1/2016	189	SoilDrenchFungicide	Panicum virgatum	7.03
2016	8/1/2016	189	SoilDrenchFungicide	Petalostemum purpureum	7.8
2016	8/1/2016	189	SoilDrenchFungicide	Real Weeds	1.43
2016	8/1/2016	189	SoilDrenchFungicide	Solidago rigida	0
2016	8/1/2016	190	Control	32 Species Weeds	0
2016	8/1/2016	190	Control	Koeleria cristata	1.42
2016	8/1/2016	190	Control	Miscellaneous litter	2.9
2016	8/1/2016	190	Control	Monarda fistulosa	0
2016	8/1/2016	190	Control	Panicum virgatum	3.37
2016	8/1/2016	190	Control	Petalostemum purpureum	14.8
2016	8/1/2016	190	Control	Real Weeds	5.67
2016	8/1/2016	190	Control	Solidago rigida	0.2
2016	8/1/2016	191	FoliarFungicide	32 Species Weeds	0
2016	8/1/2016	191	FoliarFungicide	Achillea millefolium(lanulosa)	1.52
2016	8/1/2016	191	FoliarFungicide	Agropyron smithii	0
2016	8/1/2016	191	FoliarFungicide	Amorpha canescens	0
2016	8/1/2016	191	FoliarFungicide	Andropogon gerardi	44.77
2016	8/1/2016	191	FoliarFungicide	Asclepias tuberosa	0.02
2016	8/1/2016	191	FoliarFungicide	Elymus canadensis	0
2016	8/1/2016	191	FoliarFungicide	Koeleria cristata	0
2016	8/1/2016	191	FoliarFungicide	Lespedeza capitata	0.47
2016	8/1/2016	191	FoliarFungicide	Liatris aspera	0.15
2016	8/1/2016	191	FoliarFungicide	Lupinus perennis	14.43
2016	8/1/2016	191	FoliarFungicide	Miscellaneous litter	2.57
2016	8/1/2016	191	FoliarFungicide	Monarda fistulosa	2.92
2016	8/1/2016	191	FoliarFungicide	Panicum virgatum	0
2016	8/1/2016	191	FoliarFungicide	Petalostemum purpureum	0
2016	8/1/2016	191	FoliarFungicide	Poa pratensis	8.07
2016	8/1/2016	191	FoliarFungicide	Quercus macrocarpa	0
2016	8/1/2016	191	FoliarFungicide	Real Weeds	0.82
2016	8/1/2016	191	FoliarFungicide	Schizachyrium scoparium	0
2016	8/1/2016	191	FoliarFungicide	Solidago rigida	0
2016	8/1/2016	192	SoilDrenchFungicide	32 Species Weeds	0
2016	8/1/2016	192	SoilDrenchFungicide	Achillea millefolium(lanulosa)	0
2016	8/1/2016	192	SoilDrenchFungicide	Agropyron smithii	0
2016	8/1/2016	192	SoilDrenchFungicide	Amorpha canescens	0
2016	8/1/2016	192	SoilDrenchFungicide	Andropogon gerardi	44.95
2016	8/1/2016	192	SoilDrenchFungicide	Asclepias tuberosa	0
2016	8/1/2016	192	SoilDrenchFungicide	Elymus canadensis	0
2016	8/1/2016	192	SoilDrenchFungicide	Koeleria cristata	0
2016	8/1/2016	192	SoilDrenchFungicide	Lespedeza capitata	1.1
2016	8/1/2016	192	SoilDrenchFungicide	Liatris aspera	0
2016	8/1/2016	192	SoilDrenchFungicide	Lupinus perennis	0.58
2016	8/1/2016	192	SoilDrenchFungicide	Miscellaneous litter	1.57
2016	8/1/2016	192	SoilDrenchFungicide	Monarda fistulosa	0
2016	8/1/2016	192	SoilDrenchFungicide	Panicum virgatum	0
2016	8/1/2016	192	SoilDrenchFungicide	Petalostemum purpureum	0
2016	8/1/2016	192	SoilDrenchFungicide	Poa pratensis	3.13
2016	8/1/2016	192	SoilDrenchFungicide	Quercus macrocarpa	0
2016	8/1/2016	192	SoilDrenchFungicide	Real Weeds	0.02
2016	8/1/2016	192	SoilDrenchFungicide	Schizachyrium scoparium	0.82
2016	8/1/2016	192	SoilDrenchFungicide	Solidago rigida	0
2016	8/1/2016	193	Control	32 Species Weeds	0
2016	8/1/2016	193	Control	Achillea millefolium(lanulosa)	0
2016	8/1/2016	193	Control	Agropyron smithii	0
2016	8/1/2016	193	Control	Amorpha canescens	0
2016	8/1/2016	193	Control	Andropogon gerardi	38.28
2016	8/1/2016	193	Control	Asclepias tuberosa	0.85
2016	8/1/2016	193	Control	Elymus canadensis	0
2016	8/1/2016	193	Control	Koeleria cristata	0.27
2016	8/1/2016	193	Control	Lespedeza capitata	0.72
2016	8/1/2016	193	Control	Liatris aspera	0
2016	8/1/2016	193	Control	Lupinus perennis	0.75
2016	8/1/2016	193	Control	Miscellaneous litter	1.22
2016	8/1/2016	193	Control	Monarda fistulosa	4.47
2016	8/1/2016	193	Control	Panicum virgatum	0.27
2016	8/1/2016	193	Control	Petalostemum purpureum	0
2016	8/1/2016	193	Control	Poa pratensis	3.88
2016	8/1/2016	193	Control	Quercus macrocarpa	0
2016	8/1/2016	193	Control	Real Weeds	0.57
2016	8/1/2016	193	Control	Schizachyrium scoparium	0
2016	8/1/2016	193	Control	Solidago rigida	0
2016	8/1/2016	194	AllPesticides	32 Species Weeds	0
2016	8/1/2016	194	AllPesticides	Achillea millefolium(lanulosa)	0
2016	8/1/2016	194	AllPesticides	Agropyron smithii	0
2016	8/1/2016	194	AllPesticides	Amorpha canescens	0
2016	8/1/2016	194	AllPesticides	Andropogon gerardi	69.87
2016	8/1/2016	194	AllPesticides	Asclepias tuberosa	0
2016	8/1/2016	194	AllPesticides	Elymus canadensis	0
2016	8/1/2016	194	AllPesticides	Koeleria cristata	0
2016	8/1/2016	194	AllPesticides	Lespedeza capitata	0
2016	8/1/2016	194	AllPesticides	Liatris aspera	0
2016	8/1/2016	194	AllPesticides	Lupinus perennis	0.67
2016	8/1/2016	194	AllPesticides	Miscellaneous litter	0.32
2016	8/1/2016	194	AllPesticides	Monarda fistulosa	0
2016	8/1/2016	194	AllPesticides	Panicum virgatum	0
2016	8/1/2016	194	AllPesticides	Petalostemum purpureum	5.08
2016	8/1/2016	194	AllPesticides	Poa pratensis	2.07
2016	8/1/2016	194	AllPesticides	Quercus macrocarpa	0
2016	8/1/2016	194	AllPesticides	Real Weeds	0.02
2016	8/1/2016	194	AllPesticides	Schizachyrium scoparium	0.67
2016	8/1/2016	194	AllPesticides	Solidago rigida	46.52
2016	8/1/2016	195	Insecticide	32 Species Weeds	0
2016	8/1/2016	195	Insecticide	Achillea millefolium(lanulosa)	0
2016	8/1/2016	195	Insecticide	Agropyron smithii	0
2016	8/1/2016	195	Insecticide	Amorpha canescens	0
2016	8/1/2016	195	Insecticide	Andropogon gerardi	39.85
2016	8/1/2016	195	Insecticide	Asclepias tuberosa	0
2016	8/1/2016	195	Insecticide	Elymus canadensis	0
2016	8/1/2016	195	Insecticide	Koeleria cristata	0
2016	8/1/2016	195	Insecticide	Lespedeza capitata	3.63
2016	8/1/2016	195	Insecticide	Liatris aspera	0
2016	8/1/2016	195	Insecticide	Lupinus perennis	2.87
2016	8/1/2016	195	Insecticide	Miscellaneous litter	1.57
2016	8/1/2016	195	Insecticide	Monarda fistulosa	0
2016	8/1/2016	195	Insecticide	Panicum virgatum	0
2016	8/1/2016	195	Insecticide	Petalostemum purpureum	0
2016	8/1/2016	195	Insecticide	Poa pratensis	1.77
2016	8/1/2016	195	Insecticide	Quercus macrocarpa	0
2016	8/1/2016	195	Insecticide	Real Weeds	0.17
2016	8/1/2016	195	Insecticide	Schizachyrium scoparium	2.73
2016	8/1/2016	195	Insecticide	Solidago rigida	0
2016	8/1/2016	196	SoilDrenchFungicide	32 Species Weeds	0
2016	8/1/2016	196	SoilDrenchFungicide	Elymus canadensis	0
2016	8/1/2016	196	SoilDrenchFungicide	Miscellaneous litter	0.08
2016	8/1/2016	196	SoilDrenchFungicide	Real Weeds	5.33
2016	8/1/2016	197	Insecticide	32 Species Weeds	0
2016	8/1/2016	197	Insecticide	Elymus canadensis	0
2016	8/1/2016	197	Insecticide	Miscellaneous litter	0
2016	8/1/2016	197	Insecticide	Real Weeds	7.27
2016	8/1/2016	198	AllPesticides	32 Species Weeds	0
2016	8/1/2016	198	AllPesticides	Elymus canadensis	0
2016	8/1/2016	198	AllPesticides	Miscellaneous litter	0.32
2016	8/1/2016	198	AllPesticides	Real Weeds	12.83
2016	8/1/2016	199	FoliarFungicide	32 Species Weeds	0
2016	8/1/2016	199	FoliarFungicide	Elymus canadensis	0
2016	8/1/2016	199	FoliarFungicide	Miscellaneous litter	0.02
2016	8/1/2016	199	FoliarFungicide	Real Weeds	5.77
2016	8/1/2016	200	Control	32 Species Weeds	0
2016	8/1/2016	200	Control	Elymus canadensis	0
2016	8/1/2016	200	Control	Miscellaneous litter	0
2016	8/1/2016	200	Control	Real Weeds	8.68
2016	8/1/2016	201	FoliarFungicide	32 Species Weeds	0
2016	8/1/2016	201	FoliarFungicide	Miscellaneous litter	1.72
2016	8/1/2016	201	FoliarFungicide	Monarda fistulosa	0.92
2016	8/1/2016	201	FoliarFungicide	Real Weeds	3.33
2016	8/1/2016	201	FoliarFungicide	Solidago rigida	18.85
2016	8/1/2016	202	AllPesticides	32 Species Weeds	0
2016	8/1/2016	202	AllPesticides	Miscellaneous litter	11.72
2016	8/1/2016	202	AllPesticides	Monarda fistulosa	3.5
2016	8/1/2016	202	AllPesticides	Real Weeds	4.35
2016	8/1/2016	202	AllPesticides	Solidago rigida	6.97
2016	8/1/2016	203	Control	32 Species Weeds	0
2016	8/1/2016	203	Control	Miscellaneous litter	18.33
2016	8/1/2016	203	Control	Monarda fistulosa	0
2016	8/1/2016	203	Control	Real Weeds	2.4
2016	8/1/2016	203	Control	Solidago rigida	7.08
2016	8/1/2016	204	SoilDrenchFungicide	32 Species Weeds	0
2016	8/1/2016	204	SoilDrenchFungicide	Miscellaneous litter	2.82
2016	8/1/2016	204	SoilDrenchFungicide	Monarda fistulosa	2.38
2016	8/1/2016	204	SoilDrenchFungicide	Real Weeds	0.33
2016	8/1/2016	204	SoilDrenchFungicide	Solidago rigida	1.68
2016	8/1/2016	205	Insecticide	32 Species Weeds	0
2016	8/1/2016	205	Insecticide	Miscellaneous litter	1.02
2016	8/1/2016	205	Insecticide	Monarda fistulosa	4.5
2016	8/1/2016	205	Insecticide	Real Weeds	0.27
2016	8/1/2016	205	Insecticide	Solidago rigida	0.2
2017	8/1/2017	1	AllPesticides	Lespedeza capitata	26
2017	8/1/2017	1	AllPesticides	Real Weeds	78.6
2017	8/1/2017	2	Insecticide	32 Species Weeds	22.4
2017	8/1/2017	2	Insecticide	Lespedeza capitata	35.2
2017	8/1/2017	2	Insecticide	Real Weeds	39.6
2017	8/1/2017	3	Control	32 Species Weeds	1.25
2017	8/1/2017	3	Control	Lespedeza capitata	41.8
2017	8/1/2017	3	Control	Real Weeds	47.2
2017	8/1/2017	4	SoilDrenchFungicide	32 Species Weeds	24.3
2017	8/1/2017	4	SoilDrenchFungicide	Lespedeza capitata	25.9
2017	8/1/2017	4	SoilDrenchFungicide	Miscellaneous litter	3.5
2017	8/1/2017	4	SoilDrenchFungicide	Real Weeds	54.9
2017	8/1/2017	5	FoliarFungicide	32 Species Weeds	17.3
2017	8/1/2017	5	FoliarFungicide	Lespedeza capitata	47.1
2017	8/1/2017	5	FoliarFungicide	Miscellaneous litter	15
2017	8/1/2017	5	FoliarFungicide	Real Weeds	51.1
2017	8/1/2017	6	FoliarFungicide	Achillea millefolium(lanulosa)	7.2
2017	8/1/2017	6	FoliarFungicide	Amorpha canescens	6.3
2017	8/1/2017	6	FoliarFungicide	Bouteloua gracilis	0.15
2017	8/1/2017	6	FoliarFungicide	Lespedeza capitata	7.2
2017	8/1/2017	6	FoliarFungicide	Lupinus perennis	24.6
2017	8/1/2017	6	FoliarFungicide	Petalostemum purpureum	80
2017	8/1/2017	6	FoliarFungicide	Petalostemum villosum	75.2
2017	8/1/2017	6	FoliarFungicide	Poa pratensis	60.7
2017	8/1/2017	6	FoliarFungicide	Real Weeds	1.4
2017	8/1/2017	6	FoliarFungicide	Schizachyrium scoparium	85.4
2017	8/1/2017	6	FoliarFungicide	Solidago rigida	0.34
2017	8/1/2017	7	Insecticide	Amorpha canescens	0.5
2017	8/1/2017	7	Insecticide	Andropogon gerardi	73.2
2017	8/1/2017	7	Insecticide	Coreopsis palmata	68.5
2017	8/1/2017	7	Insecticide	Lespedeza capitata	44
2017	8/1/2017	7	Insecticide	Lupinus perennis	20.5
2017	8/1/2017	7	Insecticide	Monarda fistulosa	61.5
2017	8/1/2017	7	Insecticide	Petalostemum purpureum	190.3
2017	8/1/2017	7	Insecticide	Poa pratensis	11.7
2017	8/1/2017	7	Insecticide	Schizachyrium scoparium	2.2
2017	8/1/2017	7	Insecticide	Sorghastrum nutans	68.2
2017	8/1/2017	8	AllPesticides	Achillea millefolium(lanulosa)	3.1
2017	8/1/2017	8	AllPesticides	Bouteloua curtipendula	5.3
2017	8/1/2017	8	AllPesticides	Koeleria cristata	46.6
2017	8/1/2017	8	AllPesticides	Lespedeza capitata	6.2
2017	8/1/2017	8	AllPesticides	Lupinus perennis	123.9
2017	8/1/2017	8	AllPesticides	Panicum virgatum	3.3
2017	8/1/2017	8	AllPesticides	Petalostemum purpureum	52.2
2017	8/1/2017	8	AllPesticides	Poa pratensis	22.4
2017	8/1/2017	8	AllPesticides	Real Weeds	0.07
2017	8/1/2017	8	AllPesticides	Solidago nemoralis	1.4
2017	8/1/2017	9	Control	Achillea millefolium(lanulosa)	0.62
2017	8/1/2017	9	Control	Amorpha canescens	56.2
2017	8/1/2017	9	Control	Asclepias tuberosa	5.7
2017	8/1/2017	9	Control	Bouteloua curtipendula	0.26
2017	8/1/2017	9	Control	Bouteloua gracilis	5.3
2017	8/1/2017	9	Control	Koeleria cristata	3.2
2017	8/1/2017	9	Control	Lespedeza capitata	5.9
2017	8/1/2017	9	Control	Petalostemum purpureum	32.6
2017	8/1/2017	9	Control	Petalostemum villosum	2.3
2017	8/1/2017	9	Control	Poa pratensis	25.1
2017	8/1/2017	9	Control	Real Weeds	0.66
2017	8/1/2017	9	Control	Schizachyrium scoparium	30.7
2017	8/1/2017	9	Control	Stipa spartea	10.9
2017	8/1/2017	10	SoilDrenchFungicide	Andropogon gerardi	24.7
2017	8/1/2017	10	SoilDrenchFungicide	Lespedeza capitata	12.6
2017	8/1/2017	10	SoilDrenchFungicide	Liatris aspera	6.6
2017	8/1/2017	10	SoilDrenchFungicide	Lupinus perennis	79.8
2017	8/1/2017	10	SoilDrenchFungicide	Petalostemum purpureum	45.5
2017	8/1/2017	10	SoilDrenchFungicide	Poa pratensis	44.5
2017	8/1/2017	10	SoilDrenchFungicide	Solidago nemoralis	9.6
2017	8/1/2017	11	SoilDrenchFungicide	32 Species Weeds	1.86
2017	8/1/2017	11	SoilDrenchFungicide	Achillea millefolium(lanulosa)	9.2
