"","Plot","Year","Treatment","invsimpson_biomass","BigBioPlot","NumSp"
"1564",105,2018,"Insecticide",1.35811295378562,233,4
"1565",105,2023,"Insecticide",1.86495756771528,233,4
"1566",105,2024,"Insecticide",1.6785274923551,233,4
"1567",105,2012,"Insecticide",1.88829488224271,233,4
"1568",105,2020,"Insecticide",1.87527907926796,233,4
"1569",106,2023,"SoilDrenchFungicide",1,237,1
"1570",106,2016,"SoilDrenchFungicide",Inf,237,1
"1571",106,2021,"SoilDrenchFungicide",1,237,1
"1572",106,2007,"SoilDrenchFungicide",1,237,1
"1573",106,2017,"SoilDrenchFungicide",1,237,1
"1574",106,2018,"SoilDrenchFungicide",1,237,1
"1575",106,2009,"SoilDrenchFungicide",1,237,1
"1576",106,2024,"SoilDrenchFungicide",Inf,237,1
"1577",106,2010,"SoilDrenchFungicide",1,237,1
"1578",106,2012,"SoilDrenchFungicide",1,237,1
"1579",107,2018,"Control",1,237,1
"1580",107,2016,"Control",Inf,237,1
"1581",107,2011,"Control",1,237,1
"1582",107,2012,"Control",1,237,1
"1583",107,2009,"Control",1,237,1
"1584",107,2024,"Control",Inf,237,1
"1585",107,2010,"Control",1,237,1
"1586",107,2007,"Control",1,237,1
"1587",107,2023,"Control",Inf,237,1
"1588",107,2021,"Control",1,237,1
"1589",107,2015,"Control",1,237,1
"1590",107,2014,"Control",1,237,1
"1591",108,2012,"Insecticide",1,237,1
"1592",108,2020,"Insecticide",1,237,1
"1593",108,2024,"Insecticide",1,237,1
"1594",108,2009,"Insecticide",1,237,1
"1595",108,2010,"Insecticide",1,237,1
"1596",108,2017,"Insecticide",1,237,1
"1597",108,2016,"Insecticide",1,237,1
"1598",108,2007,"Insecticide",1,237,1
"1599",108,2023,"Insecticide",Inf,237,1
"1600",108,2018,"Insecticide",1,237,1
"1601",109,2018,"AllPesticides",Inf,237,1
"1602",109,2015,"AllPesticides",1,237,1
"1603",109,2016,"AllPesticides",Inf,237,1
"1604",109,2009,"AllPesticides",1,237,1
"1605",109,2023,"AllPesticides",Inf,237,1
"1606",109,2024,"AllPesticides",Inf,237,1
"1607",109,2017,"AllPesticides",1,237,1
"1608",109,2007,"AllPesticides",1,237,1
"1609",110,2018,"FoliarFungicide",Inf,237,1
"1610",110,2011,"FoliarFungicide",1,237,1
"1611",110,2010,"FoliarFungicide",1,237,1
"1612",110,2016,"FoliarFungicide",1,237,1
"1613",110,2009,"FoliarFungicide",1,237,1
"1614",110,2023,"FoliarFungicide",Inf,237,1
"1615",110,2024,"FoliarFungicide",Inf,237,1
"1616",110,2012,"FoliarFungicide",1,237,1
"1617",111,2009,"FoliarFungicide",6.62770275306442,249,32
"1618",111,2015,"FoliarFungicide",2.73407214765101,249,32
"1619",111,2024,"FoliarFungicide",4.50115516000215,249,32
"1620",111,2018,"FoliarFungicide",4.33113486468046,249,32
"1621",111,2007,"FoliarFungicide",4.01188087967643,249,32
"1622",111,2012,"FoliarFungicide",3.92612711732831,249,32
"1623",111,2021,"FoliarFungicide",2.05482022604275,249,32
"1624",111,2011,"FoliarFungicide",3.6493955844483,249,32
"1625",111,2013,"FoliarFungicide",2.99549909265894,249,32
"1626",111,2023,"FoliarFungicide",3.57476562577714,249,32
"1627",111,2010,"FoliarFungicide",3.59262040963842,249,32
"1628",111,2022,"FoliarFungicide",2.12349568918019,249,32
"1629",111,2017,"FoliarFungicide",2.7476479238425,249,32
"1630",111,2016,"FoliarFungicide",3.92521809884197,249,32
"1631",111,2014,"FoliarFungicide",3.9534024980815,249,32
"1632",112,2010,"SoilDrenchFungicide",4.12676793289704,249,32
"1633",112,2023,"SoilDrenchFungicide",6.69715642649164,249,32
"1634",112,2022,"SoilDrenchFungicide",4.56445649292432,249,32
"1635",112,2009,"SoilDrenchFungicide",6.70439453165915,249,32
"1636",112,2018,"SoilDrenchFungicide",3.90093730081052,249,32
"1637",112,2012,"SoilDrenchFungicide",3.73773557426233,249,32
"1638",112,2024,"SoilDrenchFungicide",3.88806631970688,249,32
"1639",112,2013,"SoilDrenchFungicide",3.49095982162044,249,32
"1640",112,2011,"SoilDrenchFungicide",4.049140653368,249,32
"1641",112,2016,"SoilDrenchFungicide",4.01871854941222,249,32
"1642",112,2015,"SoilDrenchFungicide",2.82008932495823,249,32
"1643",112,2007,"SoilDrenchFungicide",4.40670675743085,249,32
"1644",112,2014,"SoilDrenchFungicide",4.32797228751701,249,32
"1645",112,2017,"SoilDrenchFungicide",2.06719045261086,249,32
"1646",112,2021,"SoilDrenchFungicide",5.021214733092,249,32
"1647",113,2013,"AllPesticides",3.36110378764205,249,32
"1648",113,2014,"AllPesticides",4.18217898276743,249,32
"1649",113,2007,"AllPesticides",2.95252945690705,249,32
"1650",113,2009,"AllPesticides",3.45110467744573,249,32
"1651",113,2012,"AllPesticides",6.90859922775617,249,32
"1652",113,2023,"AllPesticides",3.59789632531318,249,32
"1653",113,2017,"AllPesticides",3.18616527511392,249,32
"1654",113,2024,"AllPesticides",4.71037314002064,249,32
"1655",113,2011,"AllPesticides",4.44393031185245,249,32
"1656",113,2018,"AllPesticides",4.55513786574171,249,32
"1657",113,2022,"AllPesticides",4.54357834631453,249,32
"1658",113,2010,"AllPesticides",6.36451408509224,249,32
"1659",113,2015,"AllPesticides",2.551293837447,249,32
"1660",113,2016,"AllPesticides",3.4422761403344,249,32
"1661",113,2021,"AllPesticides",2.24615052249519,249,32
"1662",114,2024,"Control",5.17481541687939,249,32
"1663",114,2018,"Control",1.31332906020071,249,32
"1664",114,2023,"Control",2.55510718629983,249,32
"1665",114,2012,"Control",1.38074958860065,249,32
"1666",114,2013,"Control",4.40874366951361,249,32
"1667",114,2010,"Control",6.73655245547958,249,32
"1668",114,2022,"Control",3.24697151484815,249,32
"1669",114,2015,"Control",3.26759204838917,249,32
"1670",114,2021,"Control",3.81450092185931,249,32
"1671",114,2016,"Control",1.98822076687754,249,32
"1672",114,2009,"Control",4.72539330947918,249,32
"1673",114,2011,"Control",6.50888692290286,249,32
"1674",114,2017,"Control",4.73602860565098,249,32
"1675",114,2014,"Control",2.2689013752411,249,32
"1676",114,2007,"Control",3.48743831726749,249,32
"1677",115,2011,"Insecticide",4.586931841907,249,32
"1678",115,2016,"Insecticide",2.82562014068863,249,32
"1679",115,2023,"Insecticide",3.1227625311391,249,32
"1680",115,2007,"Insecticide",3.81019851462997,249,32
"1681",115,2010,"Insecticide",4.93377529062565,249,32
"1682",115,2012,"Insecticide",1.82877615577445,249,32
"1683",115,2017,"Insecticide",3.63966960428161,249,32
"1684",115,2021,"Insecticide",3.74530407314526,249,32
"1685",115,2022,"Insecticide",1.06417806731059,249,32
"1686",115,2018,"Insecticide",1.08790215599314,249,32
"1687",115,2013,"Insecticide",4.17584403992418,249,32
"1688",115,2014,"Insecticide",2.28529031036948,249,32
"1689",115,2009,"Insecticide",4.52970034700262,249,32
"1690",115,2015,"Insecticide",2.16879206468393,249,32
"1691",115,2024,"Insecticide",2.97790569839112,249,32
"1692",116,2011,"SoilDrenchFungicide",4.64529255844945,253,16
"1693",116,2022,"SoilDrenchFungicide",2.90408794605445,253,16
"1694",116,2007,"SoilDrenchFungicide",4.5142638955408,253,16
"1695",116,2015,"SoilDrenchFungicide",1.42722401515873,253,16
"1696",116,2014,"SoilDrenchFungicide",3.63241732318319,253,16
"1697",116,2010,"SoilDrenchFungicide",4.75168766402705,253,16
"1698",116,2017,"SoilDrenchFungicide",3.11819867545532,253,16
"1699",116,2012,"SoilDrenchFungicide",3.35899291338063,253,16
"1700",116,2023,"SoilDrenchFungicide",2.57619145137978,253,16
"1701",116,2024,"SoilDrenchFungicide",1.36724609414753,253,16
"1702",116,2018,"SoilDrenchFungicide",1.71075666668271,253,16
"1703",116,2021,"SoilDrenchFungicide",2.87261724320993,253,16
"1704",116,2013,"SoilDrenchFungicide",4.19354429111708,253,16
"1705",116,2016,"SoilDrenchFungicide",4.69734238900205,253,16
"1706",116,2009,"SoilDrenchFungicide",2.05205564518405,253,16
"1707",117,2021,"FoliarFungicide",4.51140922133331,253,16
"1708",117,2024,"FoliarFungicide",1.75667690907285,253,16
"1709",117,2016,"FoliarFungicide",2.65435994675479,253,16
"1710",117,2017,"FoliarFungicide",3.50395513322952,253,16
"1711",117,2009,"FoliarFungicide",3.86263119492619,253,16
"1712",117,2010,"FoliarFungicide",3.92151560727196,253,16
"1713",117,2023,"FoliarFungicide",2.46355146516831,253,16
"1714",117,2011,"FoliarFungicide",3.70625376084271,253,16
"1715",117,2012,"FoliarFungicide",5.67756309545001,253,16
"1716",117,2014,"FoliarFungicide",4.4707245106403,253,16
"1717",117,2007,"FoliarFungicide",2.01081149443216,253,16
"1718",117,2018,"FoliarFungicide",4.35503736181637,253,16
"1719",117,2015,"FoliarFungicide",3.73925733402744,253,16
"1720",117,2013,"FoliarFungicide",3.54000230403217,253,16
"1721",117,2022,"FoliarFungicide",4.42361431511305,253,16
"1722",118,2010,"Control",2.7553070121827,253,16
"1723",118,2022,"Control",1.84015164346061,253,16
"1724",118,2018,"Control",1.82084600475424,253,16
"1725",118,2015,"Control",3.53225524159659,253,16
"1726",118,2023,"Control",2.72589748637306,253,16
"1727",118,2009,"Control",3.34019982848925,253,16
"1728",118,2016,"Control",1.6445498411518,253,16
"1729",118,2012,"Control",1.66240701443462,253,16
"1730",118,2021,"Control",3.03674084298787,253,16
"1731",118,2011,"Control",3.84168003143954,253,16
"1732",118,2014,"Control",5.10992911878796,253,16
"1733",118,2013,"Control",4.3494027519524,253,16
"1734",118,2007,"Control",3.75784125742282,253,16
"1735",118,2024,"Control",4.17278444039258,253,16
"1736",118,2017,"Control",2.16239290000687,253,16
"1737",119,2014,"AllPesticides",3.33541762242609,253,16
"1738",119,2010,"AllPesticides",2.6709143956986,253,16
"1739",119,2018,"AllPesticides",3.01909675757294,253,16
"1740",119,2022,"AllPesticides",2.21529067520363,253,16
"1741",119,2016,"AllPesticides",3.1518796189258,253,16
"1742",119,2013,"AllPesticides",1.82390524463481,253,16
"1743",119,2009,"AllPesticides",1.52660210877683,253,16
"1744",119,2024,"AllPesticides",1.72127318994497,253,16
"1745",119,2011,"AllPesticides",1.41300921518821,253,16
"1746",119,2023,"AllPesticides",2.32835337472815,253,16
"1747",119,2007,"AllPesticides",3.51776529048746,253,16
"1748",119,2015,"AllPesticides",2.41317754100181,253,16
"1749",119,2012,"AllPesticides",4.4646936318134,253,16
"1750",119,2017,"AllPesticides",2.02725700803035,253,16
"1751",119,2021,"AllPesticides",1.61308106565231,253,16
"1752",120,2021,"Insecticide",3.55900356413722,253,16
"1753",120,2009,"Insecticide",4.12500262316641,253,16
"1754",120,2022,"Insecticide",3.46632828121671,253,16
"1755",120,2018,"Insecticide",1.95288944171275,253,16
"1756",120,2016,"Insecticide",1.45642997684682,253,16
"1757",120,2011,"Insecticide",7.77351065408995,253,16
"1758",120,2017,"Insecticide",6.611710683999,253,16
"1759",120,2007,"Insecticide",3.10918662527382,253,16
"1760",120,2024,"Insecticide",4.11888891014556,253,16
"1761",120,2015,"Insecticide",3.24489761404917,253,16
"1762",120,2023,"Insecticide",4.23709122217899,253,16
"1763",120,2012,"Insecticide",4.97470863160386,253,16
"1764",120,2010,"Insecticide",4.94398255652264,253,16
"1765",120,2014,"Insecticide",6.58093939432869,253,16
"1766",120,2013,"Insecticide",5.0694854751354,253,16
"1767",121,2016,"SoilDrenchFungicide",Inf,256,1
"1768",121,2023,"SoilDrenchFungicide",Inf,256,1
"1769",121,2024,"SoilDrenchFungicide",Inf,256,1
"1770",121,2018,"SoilDrenchFungicide",Inf,256,1
"1771",122,2012,"FoliarFungicide",1,256,1
"1772",122,2016,"FoliarFungicide",Inf,256,1
"1773",122,2018,"FoliarFungicide",Inf,256,1
"1774",122,2023,"FoliarFungicide",Inf,256,1
"1775",122,2010,"FoliarFungicide",1,256,1
"1776",122,2024,"FoliarFungicide",Inf,256,1
"1777",123,2010,"Control",1,256,1
"1778",123,2016,"Control",Inf,256,1
"1779",123,2024,"Control",Inf,256,1
"1780",123,2023,"Control",Inf,256,1
"1781",123,2018,"Control",Inf,256,1
"1782",123,2011,"Control",1,256,1
"1783",124,2011,"Insecticide",1,256,1
"1784",124,2016,"Insecticide",Inf,256,1
"1785",124,2015,"Insecticide",1,256,1
"1786",124,2018,"Insecticide",Inf,256,1
"1787",124,2013,"Insecticide",1,256,1
"1788",124,2023,"Insecticide",Inf,256,1
"1789",124,2017,"Insecticide",1,256,1
"1790",124,2024,"Insecticide",Inf,256,1
"1791",124,2010,"Insecticide",1,256,1
"1792",124,2007,"Insecticide",1,256,1
"1793",125,2016,"AllPesticides",Inf,256,1
"1794",125,2023,"AllPesticides",Inf,256,1
"1795",125,2017,"AllPesticides",1,256,1
"1796",125,2012,"AllPesticides",1,256,1
"1797",125,2024,"AllPesticides",Inf,256,1
"1798",125,2013,"AllPesticides",1,256,1
"1799",125,2018,"AllPesticides",1,256,1
"1800",126,2012,"Control",1.48324821073633,262,32
"1801",126,2011,"Control",5.89152173051098,262,32
"1802",126,2024,"Control",3.1545801960651,262,32
"1803",126,2021,"Control",3.78091852231138,262,32
"1804",126,2007,"Control",2.72637441568011,262,32
"1805",126,2016,"Control",5.32169513205609,262,32
"1806",126,2018,"Control",3.36979919550106,262,32
"1807",126,2015,"Control",3.68405707322872,262,32
"1808",126,2013,"Control",3.24675322052145,262,32
"1809",126,2009,"Control",3.55607190522464,262,32
"1810",126,2017,"Control",4.77218345874283,262,32
"1811",126,2010,"Control",5.91389766826652,262,32
"1812",126,2022,"Control",3.78428565938178,262,32
"1813",126,2014,"Control",6.91661746844854,262,32
"1814",126,2023,"Control",5.81711576373553,262,32
"1815",127,2012,"AllPesticides",3.63618048304712,262,32
"1816",127,2021,"AllPesticides",6.17662537374772,262,32
"1817",127,2007,"AllPesticides",3.24071766758036,262,32
"1818",127,2016,"AllPesticides",3.62544806692697,262,32
"1819",127,2017,"AllPesticides",2.84565019599302,262,32
"1820",127,2011,"AllPesticides",4.98667001895967,262,32
"1821",127,2023,"AllPesticides",4.24291908426489,262,32
"1822",127,2009,"AllPesticides",2.78477235806018,262,32
"1823",127,2010,"AllPesticides",4.83166189419191,262,32
"1824",127,2013,"AllPesticides",5.43010503211656,262,32
"1825",127,2022,"AllPesticides",3.60515031083698,262,32
"1826",127,2018,"AllPesticides",6.9304305867523,262,32
"1827",127,2015,"AllPesticides",4.26163523905552,262,32
"1828",127,2024,"AllPesticides",5.19979850100096,262,32
"1829",127,2014,"AllPesticides",5.4812882619111,262,32
"1830",128,2011,"SoilDrenchFungicide",3.76321847198109,262,32
"1831",128,2023,"SoilDrenchFungicide",2.7937417338515,262,32
"1832",128,2012,"SoilDrenchFungicide",3.34269348549272,262,32
"1833",128,2016,"SoilDrenchFungicide",4.23097901863972,262,32
"1834",128,2021,"SoilDrenchFungicide",2.16989939481433,262,32
"1835",128,2013,"SoilDrenchFungicide",3.77051263148058,262,32
"1836",128,2014,"SoilDrenchFungicide",3.15698749742114,262,32
"1837",128,2018,"SoilDrenchFungicide",3.57736041906222,262,32
"1838",128,2010,"SoilDrenchFungicide",3.62336737274718,262,32
"1839",128,2015,"SoilDrenchFungicide",2.75613847488171,262,32
"1840",128,2017,"SoilDrenchFungicide",3.99123622483751,262,32
"1841",128,2007,"SoilDrenchFungicide",3.97498330350907,262,32
"1842",128,2022,"SoilDrenchFungicide",2.1522309777713,262,32
"1843",128,2009,"SoilDrenchFungicide",2.95465646323288,262,32
"1844",128,2024,"SoilDrenchFungicide",2.17835916835373,262,32
"1845",129,2015,"FoliarFungicide",4.34392844525805,262,32
"1846",129,2009,"FoliarFungicide",6.1380853356495,262,32
"1847",129,2014,"FoliarFungicide",5.37294583243314,262,32
"1848",129,2012,"FoliarFungicide",5.69527828650399,262,32
"1849",129,2010,"FoliarFungicide",2.8271566836869,262,32
"1850",129,2017,"FoliarFungicide",3.14588138892773,262,32
"1851",129,2016,"FoliarFungicide",5.03251366031134,262,32
"1852",129,2018,"FoliarFungicide",3.78517879435544,262,32
"1853",129,2013,"FoliarFungicide",4.14301160005936,262,32
"1854",129,2021,"FoliarFungicide",2.31943657286218,262,32
"1855",129,2011,"FoliarFungicide",4.16287242707694,262,32
"1856",129,2007,"FoliarFungicide",6.01298746586404,262,32
"1857",129,2023,"FoliarFungicide",5.42275974385779,262,32
"1858",129,2024,"FoliarFungicide",4.04756680270958,262,32
"1859",129,2022,"FoliarFungicide",4.72150152368786,262,32
"1860",130,2018,"Insecticide",4.01841252552757,262,32
"1861",130,2011,"Insecticide",3.33369362150989,262,32
"1862",130,2017,"Insecticide",6.5189672612449,262,32
"1863",130,2015,"Insecticide",4.18116488269843,262,32
"1864",130,2022,"Insecticide",4.15559251382254,262,32
"1865",130,2021,"Insecticide",2.70005113666841,262,32
"1866",130,2024,"Insecticide",3.38899080203523,262,32
"1867",130,2007,"Insecticide",5.49884560506261,262,32
"1868",130,2023,"Insecticide",4.19687562671032,262,32
"1869",130,2012,"Insecticide",5.9115220067218,262,32
"1870",130,2010,"Insecticide",5.36638945551546,262,32
"1871",130,2014,"Insecticide",6.58793098616747,262,32
"1872",130,2016,"Insecticide",6.86948430640194,262,32
"1873",130,2009,"Insecticide",4.97487375866177,262,32
"1874",130,2013,"Insecticide",2.66673017538909,262,32
"1875",131,2018,"AllPesticides",1,268,1
"1876",131,2015,"AllPesticides",1,268,1
"1877",131,2017,"AllPesticides",1,268,1
"1878",131,2011,"AllPesticides",1,268,1
"1879",131,2024,"AllPesticides",1,268,1
"1880",131,2014,"AllPesticides",1,268,1
"1881",131,2009,"AllPesticides",1,268,1
"1882",131,2016,"AllPesticides",1,268,1
"1883",131,2010,"AllPesticides",1,268,1
"1884",131,2022,"AllPesticides",1,268,1
"1885",131,2007,"AllPesticides",1,268,1
"1886",131,2021,"AllPesticides",1,268,1
"1887",131,2012,"AllPesticides",1,268,1
"1888",131,2023,"AllPesticides",1,268,1
"1889",131,2013,"AllPesticides",1,268,1
"1890",132,2007,"Control",1,268,1
"1891",132,2022,"Control",1,268,1
"1892",132,2024,"Control",1,268,1
"1893",132,2009,"Control",1,268,1
"1894",132,2015,"Control",1,268,1
"1895",132,2012,"Control",1,268,1
"1896",132,2016,"Control",1,268,1
"1897",132,2023,"Control",1,268,1
"1898",132,2014,"Control",1,268,1
"1899",132,2011,"Control",1,268,1
"1900",132,2010,"Control",1,268,1
"1901",132,2013,"Control",1,268,1
"1902",132,2018,"Control",1,268,1
"1903",132,2017,"Control",1,268,1
"1904",132,2021,"Control",1,268,1
"1905",133,2016,"Insecticide",1,268,1
"1906",133,2015,"Insecticide",1,268,1
"1907",133,2024,"Insecticide",1,268,1
"1908",133,2011,"Insecticide",1,268,1
"1909",133,2007,"Insecticide",1,268,1
"1910",133,2018,"Insecticide",1,268,1
"1911",133,2013,"Insecticide",1,268,1
"1912",133,2021,"Insecticide",1,268,1
"1913",133,2023,"Insecticide",1,268,1
"1914",133,2010,"Insecticide",1,268,1
"1915",133,2014,"Insecticide",1,268,1
"1916",133,2012,"Insecticide",1,268,1
"1917",133,2009,"Insecticide",1,268,1
"1918",133,2017,"Insecticide",1,268,1
"1919",133,2022,"Insecticide",1,268,1
"1920",134,2013,"FoliarFungicide",1,268,1
"1921",134,2007,"FoliarFungicide",1,268,1
"1922",134,2011,"FoliarFungicide",1,268,1
"1923",134,2012,"FoliarFungicide",1,268,1
"1924",134,2015,"FoliarFungicide",1,268,1
"1925",134,2009,"FoliarFungicide",1,268,1
"1926",134,2024,"FoliarFungicide",1,268,1
"1927",134,2023,"FoliarFungicide",1,268,1
"1928",134,2014,"FoliarFungicide",1,268,1
"1929",134,2010,"FoliarFungicide",1,268,1
"1930",134,2018,"FoliarFungicide",1,268,1
"1931",134,2016,"FoliarFungicide",1,268,1
"1932",134,2021,"FoliarFungicide",1,268,1
"1933",134,2022,"FoliarFungicide",1,268,1
"1934",134,2017,"FoliarFungicide",1,268,1
"1935",135,2011,"SoilDrenchFungicide",1,268,1
"1936",135,2015,"SoilDrenchFungicide",1,268,1
"1937",135,2017,"SoilDrenchFungicide",1,268,1
"1938",135,2022,"SoilDrenchFungicide",1,268,1
"1939",135,2013,"SoilDrenchFungicide",1,268,1
"1940",135,2024,"SoilDrenchFungicide",1,268,1
"1941",135,2012,"SoilDrenchFungicide",1,268,1
"1942",135,2023,"SoilDrenchFungicide",1,268,1
"1943",135,2018,"SoilDrenchFungicide",1,268,1
"1944",135,2007,"SoilDrenchFungicide",1,268,1
"1945",135,2009,"SoilDrenchFungicide",1,268,1
"1946",135,2016,"SoilDrenchFungicide",1,268,1
"1947",135,2010,"SoilDrenchFungicide",1,268,1
"1948",135,2014,"SoilDrenchFungicide",1,268,1
"1949",135,2021,"SoilDrenchFungicide",1,268,1
"1950",136,2013,"AllPesticides",3.15902620120754,273,16
"1951",136,2009,"AllPesticides",2.48232575920221,273,16
"1952",136,2018,"AllPesticides",2.50464869660124,273,16
"1953",136,2017,"AllPesticides",2.03610743285293,273,16
"1954",136,2016,"AllPesticides",1.89286859674139,273,16
"1955",136,2010,"AllPesticides",2.74253890624906,273,16
"1956",136,2012,"AllPesticides",1.70263325434991,273,16
"1957",136,2014,"AllPesticides",3.49612002945537,273,16
"1958",136,2015,"AllPesticides",1.43684225563767,273,16
"1959",136,2007,"AllPesticides",6.12673831284173,273,16
"1960",136,2022,"AllPesticides",2.1876837242771,273,16
"1961",136,2011,"AllPesticides",4.06526493819949,273,16
"1962",136,2021,"AllPesticides",1.2937337427251,273,16
"1963",136,2023,"AllPesticides",3.15303293942678,273,16
"1964",136,2024,"AllPesticides",1.90552100156799,273,16
"1965",137,2010,"Insecticide",2.99719408117554,273,16
"1966",137,2014,"Insecticide",4.16959181323304,273,16
"1967",137,2009,"Insecticide",2.56130012495116,273,16
"1968",137,2016,"Insecticide",2.31177038192512,273,16
"1969",137,2013,"Insecticide",1.70010320462472,273,16
"1970",137,2021,"Insecticide",2.55211554402491,273,16
"1971",137,2023,"Insecticide",3.26657494940569,273,16
"1972",137,2012,"Insecticide",2.08272401694744,273,16
"1973",137,2017,"Insecticide",2.36642127282967,273,16
"1974",137,2018,"Insecticide",4.03558248203263,273,16
"1975",137,2015,"Insecticide",3.96515265946683,273,16
"1976",137,2022,"Insecticide",2.3666293673537,273,16
"1977",137,2024,"Insecticide",2.00623288377043,273,16
"1978",137,2007,"Insecticide",3.00656770561353,273,16
"1979",137,2011,"Insecticide",3.93096258676181,273,16
"1980",138,2007,"Control",3.62585401718641,273,16
"1981",138,2022,"Control",2.67581290313062,273,16
"1982",138,2023,"Control",2.85391012628117,273,16
"1983",138,2011,"Control",1.9756880798463,273,16
"1984",138,2015,"Control",2.72326768349261,273,16
"1985",138,2013,"Control",2.28209872530638,273,16
"1986",138,2020,"Control",1.0642150778014,273,16
"1987",138,2012,"Control",3.87880879680307,273,16
"1988",138,2010,"Control",4.4294821744681,273,16
"1989",138,2017,"Control",2.60938579261092,273,16
"1990",138,2016,"Control",2.32058356370648,273,16
"1991",138,2018,"Control",3.2394276276627,273,16
"1992",138,2009,"Control",2.46105683191905,273,16
"1993",138,2024,"Control",1.78376407991368,273,16
"1994",138,2014,"Control",4.13203587469996,273,16
"1995",138,2021,"Control",2.33923709237052,273,16
"1996",139,2014,"SoilDrenchFungicide",2.61502850137976,273,16
"1997",139,2012,"SoilDrenchFungicide",1.80874374791956,273,16
"1998",139,2016,"SoilDrenchFungicide",1.35209614673979,273,16
"1999",139,2015,"SoilDrenchFungicide",3.17766748461678,273,16
"2000",139,2023,"SoilDrenchFungicide",2.04099666519675,273,16
"2001",139,2009,"SoilDrenchFungicide",3.18118388550318,273,16
"2002",139,2007,"SoilDrenchFungicide",2.50014598330167,273,16
"2003",139,2021,"SoilDrenchFungicide",1.37792304579898,273,16
"2004",139,2022,"SoilDrenchFungicide",1.27878070402633,273,16
"2005",139,2017,"SoilDrenchFungicide",1.62650974492787,273,16
"2006",139,2010,"SoilDrenchFungicide",1.88564803924249,273,16
"2007",139,2024,"SoilDrenchFungicide",1.46836074632428,273,16
"2008",139,2013,"SoilDrenchFungicide",2.18660812294182,273,16
"2009",139,2011,"SoilDrenchFungicide",1.46595206686664,273,16
"2010",139,2018,"SoilDrenchFungicide",1.9516714750622,273,16
"2011",140,2009,"FoliarFungicide",3.27677317366367,273,16
"2012",140,2016,"FoliarFungicide",2.26372422844206,273,16
"2013",140,2022,"FoliarFungicide",2.10246468763785,273,16
"2014",140,2017,"FoliarFungicide",2.80225003865109,273,16
"2015",140,2024,"FoliarFungicide",1.16097106259468,273,16
"2016",140,2007,"FoliarFungicide",2.10890247244199,273,16
"2017",140,2023,"FoliarFungicide",2.71693321412063,273,16
"2018",140,2018,"FoliarFungicide",1.96984960733562,273,16
"2019",140,2014,"FoliarFungicide",2.72211339480685,273,16
"2020",140,2010,"FoliarFungicide",2.96096972774005,273,16
"2021",140,2013,"FoliarFungicide",2.21601777003714,273,16
"2022",140,2015,"FoliarFungicide",1.92153473163457,273,16
"2023",140,2021,"FoliarFungicide",2.09836238669761,273,16
"2024",140,2011,"FoliarFungicide",2.19267201284835,273,16
"2025",140,2012,"FoliarFungicide",2.58770567297293,273,16
"2026",141,2009,"FoliarFungicide",1,280,1
"2027",141,2010,"FoliarFungicide",1,280,1
"2028",141,2018,"FoliarFungicide",1,280,1
"2029",141,2012,"FoliarFungicide",1,280,1
"2030",141,2017,"FoliarFungicide",1,280,1
"2031",141,2011,"FoliarFungicide",1,280,1
"2032",141,2021,"FoliarFungicide",1,280,1
"2033",141,2024,"FoliarFungicide",1,280,1
"2034",141,2013,"FoliarFungicide",1,280,1
"2035",141,2016,"FoliarFungicide",1,280,1
"2036",141,2014,"FoliarFungicide",1,280,1
"2037",141,2007,"FoliarFungicide",1,280,1
"2038",141,2022,"FoliarFungicide",1,280,1
"2039",141,2023,"FoliarFungicide",1,280,1
"2040",141,2015,"FoliarFungicide",1,280,1
"2041",142,2021,"Control",1,280,1
"2042",142,2018,"Control",1,280,1
"2043",142,2009,"Control",1,280,1
"2044",142,2017,"Control",1,280,1
"2045",142,2007,"Control",1,280,1
"2046",142,2014,"Control",1,280,1
"2047",142,2011,"Control",1,280,1
"2048",142,2024,"Control",1,280,1
"2049",142,2013,"Control",1,280,1
"2050",142,2016,"Control",1,280,1
"2051",142,2010,"Control",1,280,1
"2052",142,2012,"Control",1,280,1
"2053",142,2023,"Control",1,280,1
"2054",142,2022,"Control",1,280,1
"2055",142,2015,"Control",1,280,1
"2056",143,2018,"SoilDrenchFungicide",1,280,1
"2057",143,2012,"SoilDrenchFungicide",1,280,1
"2058",143,2021,"SoilDrenchFungicide",1,280,1
"2059",143,2007,"SoilDrenchFungicide",1,280,1
"2060",143,2017,"SoilDrenchFungicide",1,280,1
"2061",143,2024,"SoilDrenchFungicide",1,280,1
"2062",143,2015,"SoilDrenchFungicide",1,280,1
"2063",143,2013,"SoilDrenchFungicide",1,280,1
"2064",143,2014,"SoilDrenchFungicide",1,280,1
"2065",143,2009,"SoilDrenchFungicide",1,280,1
"2066",143,2011,"SoilDrenchFungicide",1,280,1
"2067",143,2022,"SoilDrenchFungicide",1,280,1
"2068",143,2016,"SoilDrenchFungicide",1,280,1
"2069",143,2023,"SoilDrenchFungicide",1,280,1
"2070",143,2010,"SoilDrenchFungicide",1,280,1
"2071",144,2021,"Insecticide",1,280,1
"2072",144,2017,"Insecticide",1,280,1
"2073",144,2013,"Insecticide",1,280,1
"2074",144,2012,"Insecticide",1,280,1
"2075",144,2022,"Insecticide",1,280,1
"2076",144,2024,"Insecticide",1,280,1
"2077",144,2007,"Insecticide",1,280,1
"2078",144,2014,"Insecticide",1,280,1
"2079",144,2018,"Insecticide",Inf,280,1
